18743.276803958477,20175.108360909762,19084.20040192969,18643.848869511774,18927.007385618363,18671.60279563976,18758.25965663953,19093.838232469374,19117.29637088086,19178.202974652777,18926.582363246092,18690.429571846704,18739.297683096454,22322.64209126465,18959.965775207897,19022.24629099476,21724.82869705305,25995.870538414398,18965.870534737325,18846.769705504,18895.404453494317,19173.53721516583,18895.120032310755,19188.306813658186,19036.353487342134,19008.854258816624,18845.266895713252,18928.86389022592,18755.495113096797,19045.563364565747,18795.32998718448,18886.546927209376
18908.49126206254,19021.206061254168,18875.54990188756,19097.78168691362,18935.186322544418,18941.644501068764,18982.76553158081,18856.65373148148,19017.171472693866,19322.500223044786,22169.005973214313,19330.554176036196,19742.95731464637,19395.90607796685,19530.529399512758,18902.673521910438,19472.988558164838,18928.79400941226,18722.950906583974,18897.538953338862,18859.06341032421,18808.247804694092,18840.53706082344,19072.84482448263,18879.840177320966,18975.82264977697,19051.24556501356,18954.21161222026,18939.455515399968,18955.75820778823,18904.307400996804,18868.865756983054
19213.099392929264,18914.20945239563,19137.94153267279,18825.402989480946,18836.878951105504,18903.688148873716,18832.96744183886,21430.77415186085,20293.778880315975,19596.67042749111,19727.978974310176,19650.57601998853,19486.257665884226,19036.35579912361,19736.76684741196,19001.832838166938,21144.360934622782,19010.540804431785,19378.376957128858,19501.989110450944,18828.75966450932,18781.305394198498,18986.3009398016,19137.315048833323,21013.555248166344,19136.416110667855,19557.98610505186,19545.61179182757,18673.438207224055,18895.44913842393,18910.700208935206,18911.758337284187
18920.84241440912,18940.04568985599,19339.919114725908,18807.291128959518,18891.325619737047,19042.64589074227,19032.743771904185,18743.066124500703,18980.376196080542,18825.59823238141,19109.53664652604,18954.049371508805,18770.743818079172,18959.14575084183,18898.333100467986,19006.178336453726,18781.91778223068,18926.908026356417,18906.198009721815,19221.453745236526,18853.95771570272,18667.057033815974,18948.740775582093,18830.273139554072,18747.343671425504,18958.889762502902,19035.116148195513,18669.627707681182,18682.42001258968,18882.894241782175,18838.59534625935,19262.750853095546
18823.524063617813,18526.137384910624,19204.9902358922,18939.55664023054,19011.815542223296,18591.142297458573,19020.59337909699,18986.487470592914,18857.19076040452,18880.212194326905,18722.612675947847,18854.855840613778,18931.832837318125,18828.16723139997,18994.94196629037,19077.580036876687,18987.13754815856,19186.469159110104,18978.52527395309,18774.892382586862,18859.66718633,18973.51627718647,19140.991475780487,18578.579595605348,18957.354946457977,18598.295076441893,18798.06917853634,18911.504381695093,18800.452875507304,18942.609610863237,18773.354988771713,18931.077192485005
18957.507089547882,19053.61747424112,19013.96241425973,19098.444298817572,18654.399640472308,18823.520336489335,18899.797623190057,18671.685671687796,18766.638108224237,18997.46384758231,19056.349148014513,18772.8300205271,19121.971611880985,19087.754782443277,18843.730834431364,19163.521495522393,19053.132578506298,18965.75009245021,18943.70612531108,18956.316105102796,18931.273966235105,19357.44083044552,18976.310219862924,18933.830441617964,18966.773545201006,19157.188861924067,18953.43291333194,18917.262572958316,18956.44991031926,18977.367357871088,18796.51274549489,18889.78922306171
18947.080258789087,19041.90362983519,18708.396801772804,18974.214784648055,18827.142123349295,18801.09981448737,18737.08527699589,18857.665107260957,19039.495974278838,18880.431177513354,19024.714226803906,18589.477427346785,19072.097257154455,19011.02614565658,18747.451305347557,18985.290728173517,18746.91201521812,19000.1734656145,19071.87912643225,19039.02964147173,18880.980383209422,18966.133685981877,19038.740910396034,18962.820000752705,19141.473991298422,18682.155445205553,19061.818932171675,18590.90040773557,19054.540563781855,18930.353842687804,19047.587828509142,18901.695254039274
18831.98467345582,18949.41944362745,18722.370143810647,19007.430419472443,18824.7517195057,18975.742854515796,19072.708160524155,18922.459438865862,18892.19649952152,18751.084226628693,18867.69377199524,18856.400188991473,18833.045470452817,19081.176526462106,19021.71837440269,19063.13929381169,18965.187880971975,18974.7480767424,18907.670978797363,18891.186011943406,18758.799986149104,18802.819938279816,18804.161134783793,18770.010073135007,18882.087350164402,19057.41736441664,18795.191587166493,18957.22680247879,18877.595297258344,19004.017189342805,18942.51587124352,18802.91827980684
18989.141114524366,19265.862310341163,18728.65338469572,18960.79653350882,18872.746137492675,18976.158583847853,18887.460216481228,18820.232981656576,19040.28478875356,18724.589048153794,18995.785835378,18986.108419712287,18960.448837410866,18985.376799239773,19114.30712666672,19004.75989280199,18806.12237758981,18958.191589579867,18827.641830051773,18961.426896545392,19060.589770804843,18840.24303383298,18816.993960222782,19063.69498001302,18877.27992862599,18733.90142323418,18807.206593567873,19058.671806853617,18881.292273417163,19027.84843494897,18916.127135068913,18796.534789578265
19034.330519859323,18746.26348767906,18952.513042955794,18863.26962034815,18975.496028353115,18837.233566746978,18854.6763326357,18786.597138888006,18964.571951768125,18826.552202213104,18983.52837875845,19140.206856246667,18996.05094347541,18996.68058507617,18789.23238241825,18877.75200935514,19014.787901821546,18892.074576792573,19035.932949929047,18939.846470998105,18815.150973597065,19053.46398035726,19024.96276402295,18940.692818148018,18933.96680925482,18950.07607877204,18801.3181177992,19002.158669240365,18742.110355795936,19099.31966944103,18813.756124434494,19696.86369905237
18796.5291286613,19107.38540222792,18898.29935692818,18986.1652340687,18917.624245683943,18889.01297399903,19120.083935116792,18790.620042365754,18861.71986413751,18964.809912399167,18959.686724244373,18557.20097408528,18971.905459541005,19095.481529914112,18844.70381460322,19065.752362329775,18813.531268574305,18750.759144407915,19076.37235383178,18939.849193049242,19114.987864940456,18881.979302475447,18825.4348078222,19056.530782100563,18707.612937300422,18805.073037712842,18805.966372193765,18940.9284165321,18745.091148178064,18985.246363653565,18858.449041203963,19060.771235082808
18947.255944890494,18995.25873297035,18850.7353365546,18848.173067256583,19142.455959019993,19036.4838863412,19082.363577753025,18965.696976251827,18893.966367598172,18979.013814648133,19092.503731007564,18992.880686766584,18989.312936906594,18987.70478870008,18726.206203982412,18877.664318817948,18854.003386785877,19209.10706859338,19136.570139382082,19024.67766892502,18960.00759077452,18723.81471108494,18742.154681345346,19186.689172422164,18694.636204980077,18735.658522859205,18894.70671986233,18935.99196345646,19142.17028078846,18975.09233654691,19015.428798356606,18571.833012312072
18443.558421143207,19028.468313627236,18894.089413964783,18767.079055158407,18842.64424281415,18791.502607471088,18994.448894000445,18565.321699365206,19410.440612619197,19203.59109397372,19028.885693364624,18925.32839455383,19251.73141749973,18988.414707987264,19037.3484600709,18961.816289137234,18849.10905585986,18948.972469077464,19022.658788420304,19188.930162538447,19180.259639058153,18826.84171319478,18890.301549275828,18880.458720061928,18819.40172105919,18916.986163526828,18844.19964392527,18919.379602036108,19158.83906821125,19040.68793413429,18733.531476778895,18786.010306288033
19005.884866526307,19144.005259949357,18770.018393108807,19020.540120154248,19144.010345167448,19182.23788311848,18799.413028094285,18621.022356994195,18590.24527435994,18678.11274854319,18625.966563967177,18833.62414951813,18740.5955923718,18743.050247666633,18928.944518887085,18925.730129921318,18848.793875078816,19035.58292576791,19192.08479079537,18865.73003141172,18924.772195509002,19011.34405547511,18922.1529724742,18674.077879511893,18895.305212422634,18750.350309550267,18734.424541441458,19143.743926434687,19033.430779072456,18856.2208534597,18835.903152675088,18924.032342194598
18898.06750243232,18937.63209159269,18888.176549982443,18952.223188383927,18866.06948625319,18812.258077301674,19228.241862659903,18874.17958851559,19075.6898482237,18627.142460158888,18867.131391063827,18902.70151006293,18996.949751695312,18840.22206905749,18984.95212219053,18957.087915170985,18904.383009273166,18988.059051004995,18931.746452585612,18619.131655310313,18840.679685979743,18787.290907411407,18868.27710639984,18904.88621056948,18941.899201545915,18668.84807940601,19118.617969474977,19087.199919362196,18959.97463453373,18907.229340406193,18976.53402724726,19057.834437392914
18881.72318235573,18934.444343552757,18846.302133799654,19136.803178737835,18598.575667655066,18863.97200652165,19076.334060297533,18852.97832977889,18947.960628523317,19054.122663041326,18816.176255174923,19023.075502072716,18581.61463118066,18641.9521409498,18851.361952523293,18767.864130426082,18786.710122673318,18924.488141226127,19101.448275565053,18769.32513262501,19156.59183050603,18860.379753289126,18926.921961565884,18938.102001146166,19225.95501657858,18697.66771466333,18804.797959198346,18771.051645723543,19067.37726714481,18968.54637652123,18862.778691919408,18886.438858034297
18965.255924044515,18795.600403285946,18850.208868826405,18870.047174318002,18971.234483631095,18843.349190162375,19020.267364885174,18936.941373205962,18995.78435406951,18937.75152877706,18937.95546798645,18855.61855118294,18763.282508389497,18959.094005339506,18882.055221305258,18957.457397252594,18754.78182393256,19103.671876642788,18822.039501940606,18763.731182370007,18787.836147679503,19011.452120573234,19079.041932090036,18918.19332736524,19025.809436436833,18719.98430271435,18933.004248473673,18693.936376877726,18760.537160750526,18941.540076093097,18864.45942841952,18954.449199944316
18926.099763006197,18902.712661228004,19078.109946891378,18766.36037288925,18992.006269995494,18857.46022676523,18956.50211004752,18944.596532973846,18864.451615729886,18808.977345574604,19022.70198664196,18935.27000986228,18806.360045042307,18912.590289449727,19028.211882682568,19068.85235727331,18828.306190357587,18933.55377525713,18918.70471004199,18852.6456412012,18871.312906411906,18822.069549267675,18990.52868133675,19059.942996215177,19063.30052684174,18780.91054792346,18796.45923970543,18754.863514797238,18912.981982050114,19080.078634248195,18818.66230277253,18836.156091356457
18784.534728829403,18897.470563514482,18855.649927771276,18931.77041869562,19002.816927093118,18912.96982924859,18863.219726416297,18670.76352598263,18979.98586517804,18850.269097000808,18665.671122190204,18902.269652902472,18931.38528111044,18923.920515464204,18662.560037330553,18937.884089441257,18860.753131008714,18898.327776513386,18706.184406261298,19013.45719331897,18957.941849603085,18913.743426551155,18886.587513089606,18929.38033482843,18896.135142778883,18817.38141410821,18972.01531239544,18777.091304239348,18881.05820429381,18901.28218143769,18870.435048082974,19026.32735827619
18949.152224210728,18984.016445448815,19014.87409037795,19105.255107342386,19069.225301681632,18952.009693996577,18955.544684182536,18966.759700167542,18681.213619847113,18808.453267087778,18767.656920285503,18958.863577850676,18953.892346961104,19114.549341483733,18961.56260295967,18840.798854870813,19193.331711166134,18962.888074144314,18901.087371844907,19122.32365939337,18940.659456589245,18850.190593844378,19054.56222943594,18948.83288298152,19028.19826755951,18873.728948821536,18988.713300428048,18830.655609459885,19163.250101503247,18827.08614684559,18836.765946535583,18928.415287966356
18951.515801286394,19083.8343529612,18798.325803660045,18836.876627716483,18966.12703954574,18786.962894697124,18928.147329672316,19034.6137265307,18872.677057485445,18814.486790105646,18553.191352794882,19101.93472065627,18810.543347742067,19022.956004794345,18760.66728276924,18823.768077374272,18935.371027823065,18860.196044405915,19080.78798363128,18806.315223168232,18946.480483071846,18925.708910524325,18840.79467643518,18978.97682300911,18980.59146401987,19062.122455151217,18439.171773033508,18975.27787264313,18790.845763907775,18962.382322647045,18925.207527329472,18900.08301095185
22622.25492309476,18797.593965494896,18891.709230670185,18992.44337954483,18800.03808211386,18985.898278610857,18915.554572491335,18703.6545588215,19139.7242154172,18732.34218264049,18669.31328145753,18908.585029406564,19052.99005803827,18779.909448393155,18798.97818450729,18905.10892203272,18835.582464037336,19022.42678236552,19137.675012870644,19095.593035879323,18879.31711677431,19052.15807072288,19165.94255203366,18669.906470850838,19023.25402857605,18939.05540153903,18846.089138414933,18877.37276863211,19098.032537736457,18919.30807324026,18797.176081303634,18827.769295905953
18811.837287565584,18983.281032793635,18940.785864567653,18915.821187097943,19312.42365169109,18782.54101967195,18862.229672880687,19009.811660755546,19145.356057302473,19044.472179812725,18843.37991035828,19075.979562024382,19034.731047991267,19005.940014041982,18954.775839819842,18913.976837154365,19082.183441011777,18832.180398184355,18819.103604277814,18919.13912450826,18903.571991883622,19006.881927711212,18712.822078821573,19016.950759392395,18930.249498018013,18918.571111580368,18899.692915697655,18944.369644813338,19001.742037482545,18973.11886429112,19064.309989291312,18892.365479828284
18879.704298634286,19102.7814391543,18864.074179749805,18714.544013091552,19089.560824292334,18826.980275649825,18996.01140949974,19063.98506635378,19021.8086709426,19098.39162526792,18969.838054652104,18973.796366105213,18515.107053566648,19103.166293229402,18536.832898468154,19256.131094841203,19006.708863875836,18974.09918702008,19080.660698700336,19259.907564888283,18822.97023860227,19061.001434150425,19081.334476207176,18795.467805182157,18735.35361773268,18921.082905214804,18948.538686523083,19043.491457719214,19137.98855937317,19117.64094840563,18872.525184332066,18829.8058647098
19204.910030572388,18988.920835832356,19155.66815338499,19101.231364713574,18817.13667649737,18629.59080163772,18777.070728501818,18800.806211350606,18976.96596584933,18888.595354961748,19241.606404995968,18908.94085781144,18856.77527610164,18824.093762021897,19090.36671646148,19006.55731860814,19092.587935449967,18939.049962232963,18701.569779375703,20264.63655969007,20749.600702895084,18678.054397284068,18960.21432930896,18935.059838891055,18641.228461303024,18943.795873802534,19021.970937084483,19046.99402790087,19109.30455346826,18774.714914224045,19101.516720956617,19067.552825015697
18950.634092348064,19043.400423823783,19033.52035208934,18886.420524904086,19095.763364040056,18953.427069307047,18905.269809545218,19056.487071910557,18950.4194605346,18633.727043089064,19053.568212016395,18743.476761928996,19054.820852341767,18913.377612437387,18904.971125764732,19023.050723745928,18905.045003388717,19241.67365057685,18997.206630903347,18807.198532647846,18945.716433007445,18992.496397878647,18975.911260114302,18723.152573057654,18890.36208228769,18959.822534368006,18809.530968530784,18604.640932623955,18973.588648517965,18795.31490970322,19031.433629059247,18762.450597336003
18894.079869003268,19024.869669863874,19117.242917077194,18927.532163771957,19209.884325703013,18854.921478524957,18879.755875304792,18924.928213160612,18819.26227515999,18683.350091023927,18909.262577127844,19038.257991145703,18838.35639841136,18816.25946485758,19075.118595252494,18484.50095254337,18968.173314681677,18936.750239759487,18832.75137029519,18697.77977889276,19088.462462215666,18944.496280742376,18921.03236304398,18998.00867454445,18878.750168134688,18948.290896624465,19109.24715937133,18907.602913493734,18867.66062530044,18932.099090702,18830.755965003886,18951.666651142223
20582.44519722723,18992.611302063506,18817.47787920184,18979.08082054263,18902.883153105828,19005.368685011283,18999.234628585345,18969.953057484672,18852.165624597266,18820.5267325336,18884.423138337945,18941.43862642847,19001.34231255916,18866.18830766059,19033.859849093322,19103.78225661456,18973.03329855163,19054.267546589504,18906.8766935929,19128.594384639786,18760.70297728705,19022.667542006286,18782.518542828955,18904.92761921575,19005.323819253583,18912.91868765313,18833.780610156486,18908.93684991229,18934.49702806045,18930.302919136437,18931.481255329116,18918.921289763613
19074.981638285703,18851.09460529696,18799.537485158853,18905.379723718637,19032.265783807048,19026.477146342982,18989.06104113295,19003.842581533238,18883.14034811036,19089.403888556604,18822.18671791737,18740.497604097916,18780.169147362078,18880.871275722613,18816.008961329295,18942.927865316393,19051.34348513044,19037.20893269899,18913.6842434614,18953.273201668086,19027.210587457474,19132.588525431092,18730.13321501785,19101.214296144502,18967.93590028753,18996.95787118552,18991.592814975927,18772.874992813053,18980.83352040074,18822.30277103146,19029.349978627757,19064.63232625506
18957.892453732864,18883.1718439779,18959.001158150462,18978.35486396395,18908.522108469482,18914.474740872076,18822.48185253247,18538.052043402407,18759.524620461845,18817.275869605815,19009.701963307478,18845.533865209392,19097.925897137207,18862.053995061557,18905.907953934387,18934.85772513876,18958.100856086006,18846.787843467886,19077.93000636633,18772.80179847197,18613.940588085283,19015.912338084006,19004.078742149264,18920.968844311836,18769.485107359546,18882.6402951607,19047.26017841069,18792.540240183273,18917.559924795536,18791.744596495835,18770.182915853176,19065.48368109691
18879.430563498747,18878.95412404984,18984.83181503222,18841.12207727178,18940.039587330753,18953.93912771175,18723.742383602897,18866.184301053403,19248.25154085615,18758.737256641987,18643.507365417576,19045.599363071662,18932.6492710746,19034.734170592346,19008.585892652794,18868.838403163616,18901.199625629702,19162.21737860379,18955.46459766374,18930.458361910474,19161.04408959179,18600.022600687214,19209.416905255894,18879.119623354534,18858.458287391964,18793.281653548285,18539.389162599928,18859.126502611623,18858.05534654597,18895.265256561983,18977.509445024178,18633.939731334067
18909.08600351385,18706.32995296089,18814.99923168614,19070.06001368243,18883.85551427187,19020.75221242368,18776.1003081521,19022.999067900695,18854.086755209835,19022.666659490707,18728.54646543161,19104.750750735126,19217.457661339544,18838.50604435079,18888.823002258698,18787.262624443676,19280.420601926704,18730.098444239815,18897.16854094239,19154.058342421133,18866.37322576625,18612.6691453708,18907.272023292393,18875.320216144984,18843.81849406359,18767.098080967615,18747.72577876203,18819.421932102996,18741.30361388823,18714.489106831912,19234.92590270853,19178.09077703155
18842.15595446242,18987.7884635634,18934.39273097243,18781.628761318345,18985.23956869662,19083.366389928782,18903.282734691038,19164.275759360156,18806.90966076199,18678.83822591452,18908.751413752765,19124.361892125402,19091.524887762207,18937.304572850444,18920.47033127229,18881.097319391392,19032.1159286101,18788.709214817725,19002.607942696588,19069.885376305112,18957.86133054286,19025.849738979283,18900.201503202283,18793.346653877008,18983.165279838344,19174.810336439,18750.35521721655,18954.353183753195,18962.59703305768,18820.85128165319,19088.455491458826,18722.463131059554
21720.090886780763,19144.14204476448,18946.829433919534,18764.011987990853,18828.15880194173,18900.465478276066,18975.79228263851,18878.56052270844,19058.99042118057,18845.653765611016,18965.657450159044,18935.46056458854,18873.430129005937,18989.554333316257,18844.694372158196,19014.043887074815,18773.875916011773,18823.94335009567,18902.258454387797,18834.77822170355,18954.626429233504,18745.74312419102,18987.780591479222,18791.52229511911,19014.935368152386,18764.147921096002,18829.429119379296,18948.514412846755,18774.256167168645,18833.36435526556,19145.3114259915,18863.423093259982
18841.81769734392,18897.162926246558,18952.607684220937,19052.000880449526,19098.533774610307,19004.718767742434,19134.297796488892,18915.209452351613,19030.016531635927,18917.509495253507,19178.630327331095,18899.269107058117,18833.060052494115,18870.515590937124,18690.866416193174,18888.009894451552,18925.186881150283,18678.995181222068,19037.457282737272,18961.745113628298,18986.642221476093,18891.144811275743,18907.836578500617,18922.04117826548,18848.46857756227,18727.581538433395,18903.727548876035,18904.283613843665,19278.98600921401,18916.8854518775,18972.77817533542,19054.24794539355
18994.09806492765,18908.81287560903,19017.491166942393,18842.129404988627,18927.63532793692,18918.686075870326,18992.073386079883,18925.530880397662,19127.159805965948,18866.482187020974,18878.280557595823,18973.495449805458,19059.220783236335,18917.016326834328,18911.081239510622,19085.562743845676,18890.02896351506,18850.575871250592,18995.4677349506,18888.284365489944,18968.436714158044,18828.28197317693,18874.79492823058,18880.78009925469,18910.426709393985,19099.137368912427,18927.972137343575,18884.39943070726,19044.18830343522,19043.979865272064,18697.0138297804,18951.970910634547
18809.4428331316,18942.30749360453,18904.22147169117,18922.956707015837,18764.457899103807,18809.08540613373,19019.879048174414,18934.378530875587,18962.519889478666,18956.292655973055,18897.631232924305,19153.973139897433,18910.682643795782,19018.09488162844,18928.525716232485,18890.461503205344,18984.120377407093,18840.647546941887,18812.0728139981,18902.32111103096,18744.193961553126,18926.36048474131,18957.632130174363,19056.365149584588,18811.81198290334,18899.46092556365,18735.23695716084,18922.471976592227,18802.52366432405,18820.28924469893,18783.855749414746,18791.45393505592
18950.197893709712,19023.066834189773,19057.954524951117,18895.161183298605,18971.656104672653,18858.523784827506,18776.049392435027,18948.434722933125,18744.710655225208,19011.61002924605,18781.837862406086,19035.258157270044,19051.30163971411,18945.026362413282,19016.027519404648,18921.001277012303,18924.594616827668,18823.102955011596,18981.47616202434,18723.227123331966,18782.534741206335,19119.168928155523,18643.69933335358,19040.621932797327,18674.560714654366,18897.145635097713,19014.14685727722,18836.860096758784,18967.35102274924,18746.183159518343,18983.938752635964,18989.94572574141
19130.61509355521,18763.074003537487,18884.58614086501,19037.004033709272,18846.04934252848,18833.946675142888,18907.824309605036,19063.82788221829,19077.130313849757,19078.684975073047,19020.4231993993,18874.6907863601,19003.452875746993,18850.884017806093,19044.873080835914,18789.809737096162,18982.202873602128,19107.005355782243,18693.14895261639,18838.03078562284,19027.632733659855,18951.23803061642,18788.59521413282,18839.745508899006,18746.496381296107,18984.83781817144,18720.662417958385,18656.774099121423,18989.355203257055,18871.031052879796,19032.276835796325,18697.299661321722
18690.52989682367,18719.661742165652,18891.884568209254,18881.478177929683,18894.30689598942,19090.96430811426,19036.173217982356,18777.815563847085,18823.818675065962,18751.54636932282,18673.819198241017,19216.364810874235,18859.415609879747,18913.765001925687,18738.633318131237,18787.763155368233,19168.69921356691,18896.847699526723,18986.284156586324,18909.12332962159,18953.903136416797,18761.875818805474,19039.930893373177,19021.09187727217,18976.51530612564,18743.942982244018,19113.56140083912,18887.151850816976,18992.35174766336,18812.472668736435,18814.851516472976,18909.36291164137
